epoch 1 / 9080, step 1/225, loss = 0.0413 
epoch 1 / 9080, step 2/225, loss = 0.0375 
epoch 1 / 9080, step 3/225, loss = 0.0393 
epoch 1 / 9080, step 4/225, loss = 0.0396 
epoch 1 / 9080, step 5/225, loss = 0.0372 
epoch 1 / 9080, step 6/225, loss = 0.0381 
epoch 1 / 9080, step 7/225, loss = 0.0374 
epoch 1 / 9080, step 8/225, loss = 0.0382 
epoch 1 / 9080, step 9/225, loss = 0.0401 
epoch 1 / 9080, step 10/225, loss = 0.0388 
epoch 1 / 9080, step 11/225, loss = 0.0359 
epoch 1 / 9080, step 12/225, loss = 0.0365 
epoch 1 / 9080, step 13/225, loss = 0.0362 
epoch 1 / 9080, step 14/225, loss = 0.0385 
epoch 1 / 9080, step 15/225, loss = 0.0356 
epoch 1 / 9080, step 16/225, loss = 0.0322 
epoch 1 / 9080, step 17/225, loss = 0.0311 
epoch 1 / 9080, step 18/225, loss = 0.0340 
epoch 1 / 9080, step 19/225, loss = 0.0349 
epoch 1 / 9080, step 20/225, loss = 0.0356 
epoch 1 / 9080, step 21/225, loss = 0.0336 
epoch 1 / 9080, step 22/225, loss = 0.0321 
epoch 1 / 9080, step 23/225, loss = 0.0322 
epoch 1 / 9080, step 24/225, loss = 0.0332 
epoch 1 / 9080, step 25/225, loss = 0.0318 
epoch 1 / 9080, step 26/225, loss = 0.0287 
epoch 1 / 9080, step 27/225, loss = 0.0303 
epoch 1 / 9080, step 28/225, loss = 0.0279 
epoch 1 / 9080, step 29/225, loss = 0.0324 
epoch 1 / 9080, step 30/225, loss = 0.0288 
epoch 1 / 9080, step 31/225, loss = 0.0275 
epoch 1 / 9080, step 32/225, loss = 0.0300 
epoch 1 / 9080, step 33/225, loss = 0.0273 
epoch 1 / 9080, step 34/225, loss = 0.0313 
epoch 1 / 9080, step 35/225, loss = 0.0302 
epoch 1 / 9080, step 36/225, loss = 0.0350 
epoch 1 / 9080, step 37/225, loss = 0.0278 
epoch 1 / 9080, step 38/225, loss = 0.0299 
epoch 1 / 9080, step 39/225, loss = 0.0273 
epoch 1 / 9080, step 40/225, loss = 0.0279 
epoch 1 / 9080, step 41/225, loss = 0.0297 
epoch 1 / 9080, step 42/225, loss = 0.0257 
epoch 1 / 9080, step 43/225, loss = 0.0276 
epoch 1 / 9080, step 44/225, loss = 0.0295 
epoch 1 / 9080, step 45/225, loss = 0.0247 
epoch 1 / 9080, step 46/225, loss = 0.0291 
epoch 1 / 9080, step 47/225, loss = 0.0267 
epoch 1 / 9080, step 48/225, loss = 0.0283 
epoch 1 / 9080, step 49/225, loss = 0.0273 
epoch 1 / 9080, step 50/225, loss = 0.0275 
epoch 1 / 9080, step 51/225, loss = 0.0283 
epoch 1 / 9080, step 52/225, loss = 0.0257 
epoch 1 / 9080, step 53/225, loss = 0.0294 
epoch 1 / 9080, step 54/225, loss = 0.0266 
epoch 1 / 9080, step 55/225, loss = 0.0254 
epoch 1 / 9080, step 56/225, loss = 0.0267 
epoch 1 / 9080, step 57/225, loss = 0.0265 
epoch 1 / 9080, step 58/225, loss = 0.0243 
epoch 1 / 9080, step 59/225, loss = 0.0271 
epoch 1 / 9080, step 60/225, loss = 0.0233 
epoch 1 / 9080, step 61/225, loss = 0.0255 
epoch 1 / 9080, step 62/225, loss = 0.0244 
epoch 1 / 9080, step 63/225, loss = 0.0254 
epoch 1 / 9080, step 64/225, loss = 0.0309 
epoch 1 / 9080, step 65/225, loss = 0.0233 
epoch 1 / 9080, step 66/225, loss = 0.0244 
epoch 1 / 9080, step 67/225, loss = 0.0232 
epoch 1 / 9080, step 68/225, loss = 0.0293 
epoch 1 / 9080, step 69/225, loss = 0.0282 
epoch 1 / 9080, step 70/225, loss = 0.0263 
epoch 1 / 9080, step 71/225, loss = 0.0330 
epoch 1 / 9080, step 72/225, loss = 0.0346 
epoch 1 / 9080, step 73/225, loss = 0.0274 
epoch 1 / 9080, step 74/225, loss = 0.0297 
epoch 1 / 9080, step 75/225, loss = 0.0285 
epoch 1 / 9080, step 76/225, loss = 0.0242 
epoch 1 / 9080, step 77/225, loss = 0.0281 
epoch 1 / 9080, step 78/225, loss = 0.0302 
epoch 1 / 9080, step 79/225, loss = 0.0263 
epoch 1 / 9080, step 80/225, loss = 0.0257 
epoch 1 / 9080, step 81/225, loss = 0.0248 
epoch 1 / 9080, step 82/225, loss = 0.0247 
