epoch 1 / 9130, step 1/225, loss = 0.0494 
epoch 1 / 9130, step 2/225, loss = 0.0373 
epoch 1 / 9130, step 3/225, loss = 0.0413 
epoch 1 / 9130, step 4/225, loss = 0.0386 
epoch 1 / 9130, step 5/225, loss = 0.0374 
epoch 1 / 9130, step 6/225, loss = 0.0311 
epoch 1 / 9130, step 7/225, loss = 0.0334 
epoch 1 / 9130, step 8/225, loss = 0.0320 
epoch 1 / 9130, step 9/225, loss = 0.0325 
epoch 1 / 9130, step 10/225, loss = 0.0318 
epoch 1 / 9130, step 11/225, loss = 0.0353 
epoch 1 / 9130, step 12/225, loss = 0.0370 
epoch 1 / 9130, step 13/225, loss = 0.0310 
epoch 1 / 9130, step 14/225, loss = 0.0285 
epoch 1 / 9130, step 15/225, loss = 0.0289 
epoch 1 / 9130, step 16/225, loss = 0.0287 
epoch 1 / 9130, step 17/225, loss = 0.0258 
epoch 1 / 9130, step 18/225, loss = 0.0361 
epoch 1 / 9130, step 19/225, loss = 0.0326 
epoch 1 / 9130, step 20/225, loss = 0.0296 
epoch 1 / 9130, step 21/225, loss = 0.0276 
epoch 1 / 9130, step 22/225, loss = 0.0295 
epoch 1 / 9130, step 23/225, loss = 0.0262 
epoch 1 / 9130, step 24/225, loss = 0.0289 
epoch 1 / 9130, step 25/225, loss = 0.0305 
epoch 1 / 9130, step 26/225, loss = 0.0251 
epoch 1 / 9130, step 27/225, loss = 0.0283 
epoch 1 / 9130, step 28/225, loss = 0.0266 
epoch 1 / 9130, step 29/225, loss = 0.0285 
epoch 1 / 9130, step 30/225, loss = 0.0253 
epoch 1 / 9130, step 31/225, loss = 0.0278 
epoch 1 / 9130, step 32/225, loss = 0.0265 
epoch 1 / 9130, step 33/225, loss = 0.0219 
epoch 1 / 9130, step 34/225, loss = 0.0266 
epoch 1 / 9130, step 35/225, loss = 0.0286 
epoch 1 / 9130, step 36/225, loss = 0.0320 
epoch 1 / 9130, step 37/225, loss = 0.0287 
epoch 1 / 9130, step 38/225, loss = 0.0275 
epoch 1 / 9130, step 39/225, loss = 0.0258 
epoch 1 / 9130, step 40/225, loss = 0.0278 
