epoch 1 / 9140, step 1/225, loss = 0.0452 
epoch 1 / 9140, step 2/225, loss = 0.0459 
epoch 1 / 9140, step 3/225, loss = 0.0455 
epoch 1 / 9140, step 4/225, loss = 0.0393 
epoch 1 / 9140, step 5/225, loss = 0.0414 
epoch 1 / 9140, step 6/225, loss = 0.0384 
epoch 1 / 9140, step 7/225, loss = 0.0346 
epoch 1 / 9140, step 8/225, loss = 0.0351 
epoch 1 / 9140, step 9/225, loss = 0.0315 
epoch 1 / 9140, step 10/225, loss = 0.0312 
epoch 1 / 9140, step 11/225, loss = 0.0274 
epoch 1 / 9140, step 12/225, loss = 0.0321 
epoch 1 / 9140, step 13/225, loss = 0.0281 
epoch 1 / 9140, step 14/225, loss = 0.0289 
epoch 1 / 9140, step 15/225, loss = 0.0283 
epoch 1 / 9140, step 16/225, loss = 0.0277 
epoch 1 / 9140, step 17/225, loss = 0.0247 
epoch 1 / 9140, step 18/225, loss = 0.0371 
epoch 1 / 9140, step 19/225, loss = 0.0304 
epoch 1 / 9140, step 20/225, loss = 0.0303 
epoch 1 / 9140, step 21/225, loss = 0.0288 
epoch 1 / 9140, step 22/225, loss = 0.0308 
epoch 1 / 9140, step 23/225, loss = 0.0275 
epoch 1 / 9140, step 24/225, loss = 0.0306 
epoch 1 / 9140, step 25/225, loss = 0.0298 
epoch 1 / 9140, step 26/225, loss = 0.0250 
epoch 1 / 9140, step 27/225, loss = 0.0305 
epoch 1 / 9140, step 28/225, loss = 0.0277 
epoch 1 / 9140, step 29/225, loss = 0.0280 
epoch 1 / 9140, step 30/225, loss = 0.0261 
epoch 1 / 9140, step 31/225, loss = 0.0281 
epoch 1 / 9140, step 32/225, loss = 0.0287 
epoch 1 / 9140, step 33/225, loss = 0.0250 
epoch 1 / 9140, step 34/225, loss = 0.0299 
epoch 1 / 9140, step 35/225, loss = 0.0284 
epoch 1 / 9140, step 36/225, loss = 0.0330 
epoch 1 / 9140, step 37/225, loss = 0.0290 
epoch 1 / 9140, step 38/225, loss = 0.0286 
epoch 1 / 9140, step 39/225, loss = 0.0259 
epoch 1 / 9140, step 40/225, loss = 0.0280 
epoch 1 / 9140, step 41/225, loss = 0.0274 
epoch 1 / 9140, step 42/225, loss = 0.0259 
epoch 1 / 9140, step 43/225, loss = 0.0288 
epoch 1 / 9140, step 44/225, loss = 0.0280 
epoch 1 / 9140, step 45/225, loss = 0.0255 
epoch 1 / 9140, step 46/225, loss = 0.0285 
epoch 1 / 9140, step 47/225, loss = 0.0274 
epoch 1 / 9140, step 48/225, loss = 0.0271 
epoch 1 / 9140, step 49/225, loss = 0.0239 
epoch 1 / 9140, step 50/225, loss = 0.0254 
epoch 1 / 9140, step 51/225, loss = 0.0279 
epoch 1 / 9140, step 52/225, loss = 0.0262 
epoch 1 / 9140, step 53/225, loss = 0.0288 
epoch 1 / 9140, step 54/225, loss = 0.0255 
epoch 1 / 9140, step 55/225, loss = 0.0255 
epoch 1 / 9140, step 56/225, loss = 0.0263 
epoch 1 / 9140, step 57/225, loss = 0.0268 
epoch 1 / 9140, step 58/225, loss = 0.0242 
epoch 1 / 9140, step 59/225, loss = 0.0272 
epoch 1 / 9140, step 60/225, loss = 0.0239 
epoch 1 / 9140, step 61/225, loss = 0.0229 
epoch 1 / 9140, step 62/225, loss = 0.0236 
epoch 1 / 9140, step 63/225, loss = 0.0245 
epoch 1 / 9140, step 64/225, loss = 0.0301 
epoch 1 / 9140, step 65/225, loss = 0.0256 
epoch 1 / 9140, step 66/225, loss = 0.0230 
epoch 1 / 9140, step 67/225, loss = 0.0235 
epoch 1 / 9140, step 68/225, loss = 0.0290 
epoch 1 / 9140, step 69/225, loss = 0.0285 
epoch 1 / 9140, step 70/225, loss = 0.0242 
epoch 1 / 9140, step 71/225, loss = 0.0265 
epoch 1 / 9140, step 72/225, loss = 0.0277 
epoch 1 / 9140, step 73/225, loss = 0.0276 
epoch 1 / 9140, step 74/225, loss = 0.0258 
epoch 1 / 9140, step 75/225, loss = 0.0264 
epoch 1 / 9140, step 76/225, loss = 0.0249 
epoch 1 / 9140, step 77/225, loss = 0.0251 
epoch 1 / 9140, step 78/225, loss = 0.0278 
epoch 1 / 9140, step 79/225, loss = 0.0266 
epoch 1 / 9140, step 80/225, loss = 0.0267 
epoch 1 / 9140, step 81/225, loss = 0.0257 
epoch 1 / 9140, step 82/225, loss = 0.0259 
epoch 1 / 9140, step 83/225, loss = 0.0229 
epoch 1 / 9140, step 84/225, loss = 0.0258 
epoch 1 / 9140, step 85/225, loss = 0.0260 
epoch 1 / 9140, step 86/225, loss = 0.0243 
epoch 1 / 9140, step 87/225, loss = 0.0223 
epoch 1 / 9140, step 88/225, loss = 0.0245 
epoch 1 / 9140, step 89/225, loss = 0.0242 
epoch 1 / 9140, step 90/225, loss = 0.0246 
epoch 1 / 9140, step 91/225, loss = 0.0244 
